Date,Open,High,Low,Close,Volume,Adj Close,Ticker,SMA20,SMA50,EMA12,EMA26,RSI14,MACD,MACD_SIGNAL,MACD_HIST,BB_MID,BB_UPPER,BB_LOWER,RET_DAILY,RET_CUM,VOL21,DRAWDOWN
2022-02-23,151.65049743652344,151.76300048828125,144.6510009765625,144.82699584960938,64244000,144.82699584960938,AMZN,,,152.8131684148434,152.95320949726283,34.60966874608472,-0.14004108241942959,0.8785245371455275,-1.018565619564957,,,,-0.03575624663287669,-0.04210829826200746,,-0.10275783802741345
2022-02-24,139.83749389648438,151.74899291992188,139.5,151.35800170898438,100786000,151.35800170898438,AMZN,,,152.589296613942,152.83504595739035,45.042774335281976,-0.24574934344835242,0.6536697610267515,-0.8994191044751039,,,,0.04509522427819257,0.0010880428620867466,,-0.062296501501409196
2022-02-25,150.5500030517578,153.99000549316406,149.2135009765625,153.7884979248047,62396000,153.7884979248047,AMZN,,,152.7737891233055,152.9056720290507,48.345752220942664,-0.13188290574518646,0.49655922767236393,-0.6284421334175504,,,,0.01605793012842116,0.01716344470676412,,-0.047238924241342906
2022-02-28,152.4250030517578,154.4499969482422,150.85000610351562,153.56300354003906,57684000,153.56300354003906,AMZN,,,152.89520672587992,152.95436325208686,48.05717333427421,-0.059156526206948,0.3854160768965016,-0.4445726031034496,,,,-0.0014662630028149382,0.015672015579974774,,-0.04863592255724991
2022-03-01,152.7324981689453,154.0989990234375,149.9770050048828,151.14199829101562,44874000,151.14199829101562,AMZN,153.65172424316407,,152.6254823512854,152.8201139957112,44.954579973858536,-0.1946316444258116,0.26940653263203895,-0.46403817705785055,153.65172424316407,164.39610962444652,142.9073388618816,-0.015765550251120253,-0.00034061262030793404,,-0.06363470072728428
2022-03-02,150.8489990234375,152.99949645996094,148.75,152.05250549316406,47334000,152.05250549316406,AMZN,153.69467468261718,,152.53733206542057,152.76325410663364,46.35723266162955,-0.22592204121306736,0.17034081786301772,-0.39626285907608505,153.69467468261718,164.404496588589,142.98485277664534,0.0060241839623909055,0.005681519428998305,,-0.05799386390846628
2022-03-03,153.531494140625,153.9290008544922,146.8560028076172,147.89849853515625,65198000,147.89849853515625,AMZN,153.5589744567871,,151.82366536845683,152.40290184207976,41.19917708363323,-0.5792364736229274,0.020425359565828693,-0.5996618331887561,153.5589744567871,164.4995213489029,142.6184275646713,-0.027319556126581324,-0.02179325328650783,0.04014548772855583,-0.08372905341500292
2022-03-04,147.15899658203125,147.85000610351562,143.8070068359375,145.64100646972656,60934000,145.64100646972656,AMZN,153.89874954223632,,150.87248707634447,151.90202070338694,38.68032684725583,-1.0295336270424684,-0.18956643775583074,-0.8399671892866377,153.89874954223632,163.21713006893978,144.58036901553285,-0.0152637929917393,-0.036724398571465366,0.040272913923949695,-0.0977148234680214
2022-03-07,145.44349670410156,146.09449768066406,137.41650390625,137.4530029296875,86934000,137.4530029296875,AMZN,152.88942489624023,,148.80795105378186,150.8317230905203,31.223807649711034,-2.0237720367384497,-0.5564075575523546,-1.4673644791860951,152.88942489624023,164.57430219604737,141.2045475964331,-0.05622045424233624,-0.09088019044433726,0.03841189691714276,-0.14844170594877582
2022-03-08,136.68350219726562,140.69949340820312,133.57249450683594,136.01449584960938,91662000,136.01449584960938,AMZN,151.79337463378906,,146.83972717621688,149.73415070230467,30.1250731029279,-2.8944235260877917,-1.024010751259442,-1.8704127748283497,151.79337463378906,165.4340376822817,138.1527115852964,-0.010465446730283379,-0.10039453538268739,0.022737474578797136,-0.15735364391289985
2022-03-09,139.5,140.25,136.8280029296875,139.2790069580078,82656000,139.2790069580078,AMZN,150.68665008544923,,145.67653945033857,148.95969561013453,35.6584384310101,-3.283156159795965,-1.4758398329667468,-1.807316326829218,150.68665008544923,164.62929471553645,136.74400545536201,0.024001199930983708,-0.0788029247674018,0.023651540646379837,-0.13712912024933843
2022-03-10,145.68499755859375,148.67449951171875,143.97799682617188,146.8175048828125,135062000,146.8175048828125,AMZN,149.9680503845215,,145.8520725937961,148.8010148155181,46.244659262213084,-2.9489422217220067,-1.770460310717799,-1.1784819110042077,149.9680503845215,163.08870587464457,136.8473948943984,0.05412515560997311,-0.02894298972298537,0.02640965660937102,-0.09042609961151948
2022-03-11,149.57449340820312,149.6750030517578,145.36900329589844,145.52450561523438,68900000,145.52450561523438,AMZN,149.29410095214843,,145.80167767401736,148.55831043031188,44.880682572958094,-2.756632756294522,-1.9676947998331435,-0.7889379564613783,149.29410095214843,161.83239420981963,136.75580769447723,-0.008806846762653975,-0.03749494001029596,0.026420178538150308,-0.09843657757155033
2022-03-14,145.9810028076172,147.4499969482422,140.88400268554688,141.85299682617188,74086000,141.85299682617188,AMZN,148.72207565307616,,145.19418831281035,148.06162053370892,41.16762130933522,-2.8674322208985643,-2.1476422840462277,-0.7197899368523366,148.72207565307616,161.5330277618199,135.9111235443324,-0.025229488143872714,-0.06177845000972371,0.026740470162723316,-0.12118256124865823
2022-03-15,142.85000610351562,147.98500061035156,142.0,147.3665008544922,75584000,147.3665008544922,AMZN,148.33205032348633,,145.52839024229985,148.01013018710026,48.11022333236601,-2.4817399448004096,-2.214461816197064,-0.26727812860334543,148.33205032348633,160.78685610270225,135.8772445442704,0.038867730338306705,-0.025311907807113454,0.02740042530566228,-0.08702492202266976
2022-03-16,148.5,153.14999389648438,147.35350036621094,153.10400390625,84958000,153.10400390625,AMZN,148.16172561645507,,146.69386926752296,148.38745416629652,54.170973858928484,-1.6935848987735653,-2.1102864327123645,0.41670153393879916,148.16172561645507,160.23287183121292,136.09057940169723,0.038933563723705156,0.01263617314101495,0.02866122287682251,-0.05147954864608473
2022-03-17,152.6405029296875,157.49850463867188,152.13999938964844,157.23899841308594,72934000,157.23899841308594,AMZN,148.1186508178711,,148.3161968283788,149.04312411050313,57.98018811464928,-0.7269272821243362,-1.833614602594759,1.1066873204704228,148.1186508178711,160.045757141702,136.1915444940402,0.027007748989816838,0.0399851967232161,0.029220550723661243,-0.02586214638421047
2022-03-18,156.81300354003906,161.593994140625,156.01100158691406,161.25050354003906,102962000,161.25050354003906,AMZN,148.44855117797852,,150.30609016863423,149.94737443861692,61.33757195011638,0.35871573001730894,-1.3951485360723455,1.7538642660896544,148.44855117797852,161.45294795404985,135.44415440190718,0.025512151358369817,0.06651745647248286,0.02965975163147847,-0.0010097940188469323
2022-03-21,161.12100219726562,163.08399963378906,159.55299377441406,161.4915008544922,66538000,161.4915008544922,AMZN,148.89305114746094,,152.02692258184314,150.80249491386695,61.53640396384445,1.2244276679761867,-0.8712332952626392,2.095660963238826,148.89305114746094,163.05164927455482,134.73445302036706,0.0014945523217748669,0.0681114226132673,0.02918175437288501,0.0
2022-03-22,161.8054962158203,166.16700744628906,161.69900512695312,164.88900756835938,64086000,164.88900756835938,AMZN,149.62762680053712,,154.00570488746104,151.8459402956812,64.32207351060453,2.159764591779833,-0.2650337178541447,2.424798309633978,149.62762680053712,165.492782602391,133.76247099868323,0.02103830044237709,0.09058267162813993,0.029217249832623235,0.0
2022-03-23,163.7050018310547,166.3699951171875,162.68699645996094,163.4080047607422,55812000,163.4080047607422,AMZN,150.55667724609376,,155.45221256027352,152.70238951531533,62.20712365922983,2.749823044958191,0.3379376347083225,2.4118854102498686,150.55667724609376,167.38510004189428,133.72825445029324,-0.008981816492546923,0.08078725820162447,0.029023900482801773,-0.008981816492546923
2022-03-24,163.74949645996094,164.11849975585938,160.0500030517578,163.64950561523438,56798000,163.64950561523438,AMZN,151.17125244140624,,156.71333456872904,153.51328700419822,62.42409231161307,3.20004756453082,0.9103596206728221,2.289687943857998,151.17125244140624,168.9914426224318,133.35106226038067,0.0014779010051912955,0.08238455477691864,0.02754634468351834,-0.007517189722978546
2022-03-25,164.0,165.36849975585938,162.25,164.77349853515625,49032000,164.77349853515625,AMZN,151.72050247192382,,157.95335979433324,154.34737674723215,63.47509947042265,3.605983047101091,1.4494843059584759,2.1564987411426153,151.72050247192382,170.53003929641633,132.9109656474313,0.006868294014676479,0.08981869013607113,0.02607080777961687,-0.0007005259774836015
2022-03-28,164.97500610351562,169.03750610351562,164.89999389648438,168.99049377441406,59854000,168.99049377441406,AMZN,152.49187698364258,,159.65138040665337,155.43205208257896,67.18369976752379,4.219328324074411,2.003453109581663,2.215875214492748,152.49187698364258,172.82334663061422,132.16040733667094,0.025592678900108856,0.11771006993206079,0.02636578950729666,0.0
2022-03-29,170.38400268554688,170.8314971923828,167.86849975585938,169.31500244140625,66154000,169.31500244140625,AMZN,153.4005271911621,,161.13809148892304,156.46041877582545,67.4575287357543,4.677672713097593,2.538297030284849,2.139375682812744,153.4005271911621,175.05904246912615,131.74201191319804,0.00192027764251268,0.11985638359016271,0.026335694800574704,0.0
2022-03-30,168.50950622558594,168.95050048828125,165.5,166.30099487304688,56168000,166.30099487304688,AMZN,154.11295166015626,,161.93238431724978,157.18935033858259,62.26105241630226,4.743033978667199,2.979244419961319,1.7637895587058803,154.11295166015626,176.50955634009642,131.7163469802161,-0.01780118433038691,0.09992161368231378,0.02641952718663959,-0.01780118433038691
2022-03-31,166.44500732421875,166.4949951171875,162.95350646972656,162.99749755859375,59966000,162.99749755859375,AMZN,154.86790161132814,,162.09624789284115,157.61958346599084,57.07169482700242,4.476664426850306,3.2787284213391166,1.1979360055111892,154.86790161132814,177.40000395094148,132.3357992717148,-0.019864567358571672,0.07807214669817264,0.026962589755025072,-0.037312138863765276
2022-04-01,164.14950561523438,165.82699584960938,162.3195037841797,163.55999755859375,57090000,163.55999755859375,AMZN,155.76385116577148,,162.32144014911077,158.05961413951698,57.717924198841864,4.26182600959379,3.4753479389900512,0.7864780706037386,155.76385116577148,178.17586249510143,133.35183983644154,0.003450973226124532,0.08179254481225873,0.026014199414710063,-0.033989928829869065
2022-04-04,164.125,168.39450073242188,163.20550537109375,168.34649658203125,49882000,168.34649658203125,AMZN,157.30852584838868,,163.24837190802162,158.82160543155507,62.843657850480646,4.426766476466554,3.6656316464853522,0.7611348299812017,157.30852584838868,178.63916652876415,135.97788516801322,0.029264484561530857,0.11345064603869615,0.02608374048006469,-0.005720142015827379
2022-04-05,167.7415008544922,168.11050415039062,163.26600646972656,164.05499267578125,53728000,164.05499267578125,AMZN,158.71055068969727,,163.37246741075387,159.2092637459422,56.258528309354205,4.163203664811675,3.7651460501506167,0.3980576146610586,158.71055068969727,177.70638252706235,139.7147188523322,-0.025492089193307588,0.08506646285753172,0.0230282460878169,-0.031066412838669177
2022-04-06,161.65049743652344,162.1999969482422,157.25450134277344,158.75599670410156,79056000,158.75599670410156,AMZN,159.68440017700195,,162.66224114819195,159.17568840950955,49.3782317002671,3.4865527386824056,3.709427387856975,-0.22287464917456923,159.68440017700195,176.33844818331715,143.03035217068674,-0.032300120131985244,0.05001868575604518,0.024389997398183306,-0.06236308410389546
2022-04-07,158.39999389648438,160.07899475097656,154.51150512695312,157.7845001220703,68136000,157.7845001220703,AMZN,160.23274993896484,,161.91181945186554,159.07263742525478,48.21403950266699,2.8391820266107572,3.5353783156077316,-0.6961962889969744,160.23274993896484,175.78900522311812,144.67649465481156,-0.0061194323502751224,0.04359316744203623,0.02426695576846349,-0.0681008897798423
2022-04-08,156.75,157.36849975585938,154.2310028076172,154.4604949951172,46002000,154.4604949951172,AMZN,160.67954940795897,,160.76546184313503,158.7309972452446,44.360248056307775,2.034464597890434,3.2351955720642724,-1.2007309741738386,160.67954940795897,174.9142734708949,146.44482534502305,-0.021066740550443774,0.02160806094331913,0.02231653861556111,-0.08773296655403984
2022-04-11,152.71299743652344,154.13650512695312,150.5345001220703,151.1219940185547,52112000,151.1219940185547,AMZN,161.14299926757812,,159.2818514085842,158.1673673766009,40.83027418013254,1.1144840319832952,2.8110532640480774,-1.6965692320647823,161.14299926757812,173.23990684032296,149.04609169483328,-0.021613947156313595,-0.0004729217003737185,0.022814873533857152,-0.10745065800738773
2022-04-12,153.6925048828125,155.0989990234375,150.38299560546875,150.78750610351562,55178000,150.78750610351562,AMZN,161.3140495300293,154.78430999755858,157.97502905395825,157.620710986002,40.48268960832139,0.35431806795625675,2.319706224829713,-1.9653881568734564,161.3140495300293,172.66446095045362,149.963638109605,-0.002213363562407644,-0.002685238515121924,0.02197651923434903,-0.10942619419860511
2022-04-13,150.01849365234375,156.02499389648438,149.60000610351562,155.54100036621094,53390000,155.54100036621094,AMZN,161.43589935302734,154.8712600708008,157.60056310199712,157.46665834749894,47.34310856352007,0.1339047544981895,1.8825459307634085,-1.748641176265219,161.43589935302734,172.4629239278693,150.40887477818538,0.03152445706895657,0.02875456786754471,0.021431299076102125,-0.08135133849088172
2022-04-14,155.38999938964844,155.89700317382812,151.4720001220703,151.7064971923828,51598000,151.7064971923828,AMZN,161.15927429199218,154.8931399536133,156.69378373128725,157.03997974341627,43.033887877011104,-0.3461960121290133,1.4367975421849242,-1.7829935543139375,161.15927429199218,172.885038973988,149.43350960999635,-0.024652684274885983,0.003393006309559299,0.020543218533018257,-0.10399849390261262
2022-04-18,151.52349853515625,154.0395050048828,150.25050354003906,152.78500366210938,46514000,152.78500366210938,AMZN,160.7359992980957,155.17192993164062,156.09243295141374,156.7247963299861,44.56231723501177,-0.6323633785723644,1.0229653580334663,-1.6553287366058307,160.7359992980957,173.04458636430766,148.42741223188372,0.007109164667870926,0.010526292418004068,0.019663868839141625,-0.09762867165310585
2022-04-19,152.0294952392578,158.6490020751953,151.55050659179688,158.11549377441406,54926000,158.11549377441406,AMZN,160.56719894409179,155.18144989013672,156.40367307802916,156.8278109554993,51.490015968195486,-0.42413787747014453,0.7335447109327442,-1.1576825884028887,160.56719894409179,172.92466116310973,148.20973672507384,0.03488883060861969,0.045782373059732206,0.02039328629220272,-0.06614599123233589
2022-04-20,157.6024932861328,157.6024932861328,153.60350036621094,153.9980010986328,59630000,153.9980010986328,AMZN,160.02264862060548,155.1026998901367,156.03356969658358,156.6181954105462,46.64152043313986,-0.5846257139626232,0.4699106259536707,-1.054536339916294,160.02264862060548,172.53708890121496,147.508208339996,-0.026041044919075107,0.018549107307306745,0.02111508314539714,-0.09046452542251293
2022-04-21,154.71400451660156,156.73800659179688,147.58949279785156,148.29600524902344,63970000,148.29600524902344,AMZN,159.26704864501954,154.8403500366211,154.84317516618972,156.00173688006302,40.8981551748527,-1.158561713873297,0.14421615798827717,-1.3027778718615743,159.26704864501954,172.71118785652465,145.82290943351444,-0.037026427673936824,-0.019164127546760112,0.021733475992032764,-0.12414137488883614
2022-04-22,148.25,149.61500549316406,143.69749450683594,144.35000610351562,73078000,144.35000610351562,AMZN,158.30207366943358,154.50356018066407,153.22884146423985,155.1386457114299,37.46035666512754,-1.9098042471900385,-0.266587923047386,-1.6432163241426525,158.30207366943358,173.12188168670113,143.48226565216603,-0.026608937569704394,-0.04526312804299493,0.022237088199387006,-0.14744704236430617
2022-04-25,144.0229949951172,146.22149658203125,142.30650329589844,146.07400512695312,61874000,146.07400512695312,AMZN,157.36709899902343,154.24497039794923,152.12809741234958,154.4671908533205,39.8396699146873,-2.339093440970913,-0.6810890266320915,-1.6580044143388217,157.36709899902343,172.81405161095103,141.92014638709583,0.011943186356370372,-0.03386052765991432,0.022520338610920558,-0.13726484351258827
2022-04-26,144.8000030517578,144.8560028076172,138.92950439453125,139.39100646972656,77530000,139.39100646972656,AMZN,155.88712463378906,153.9669204711914,150.16854495963835,153.35043645453575,34.37940600898153,-3.1818914948973998,-1.1812495202851532,-2.000641974612247,155.88712463378906,172.2875081518281,139.48674111575002,-0.0457507730510871,-0.07806215539464267,0.023994799888429043,-0.17673564386023788
2022-04-27,140.19149780273438,141.94850158691406,135.7834930419922,138.16700744628906,71336000,138.16700744628906,AMZN,154.3297248840332,153.6269204711914,148.32215457296923,152.22573800948044,33.47449409717498,-3.9035834365112123,-1.725716303530365,-2.177867132980847,154.3297248840332,171.2680310438081,137.3914187242583,-0.008781047317448887,-0.0861577352318692,0.02275331741582584,-0.1839647671262703
2022-04-28,142.17799377441406,145.9375,140.3000030517578,144.59649658203125,117316000,144.59649658203125,AMZN,153.24449996948243,153.38864044189452,147.74897642051724,151.66060901485457,42.09623242200897,-3.911632594337334,-2.1628995616917592,-1.7487330326455748,153.24449996948243,169.72846148648478,136.7605384524801,0.04653418536434306,-0.04363282988937789,0.02573981008595482,-0.1459912323358893
2022-04-29,129.8489990234375,130.76100158691406,121.625,124.28150177001953,272662000,124.28150177001953,AMZN,151.3087001800537,152.71226058959962,144.13859570505605,149.63252699671867,29.21335200021673,-5.493931291662619,-2.829105907685931,-2.6648253839766882,151.3087001800537,171.61925007481162,130.9981502852958,-0.140494377749234,-0.17799704035386554,0.038855974411022384,-0.2659746627412487
2022-05-02,122.4010009765625,124.66799926757812,118.375,124.5,148788000,124.5,AMZN,149.35570030212403,152.1092106628418,141.11727328889359,147.77085833029506,29.463386675692334,-6.65358504140147,-3.594001734429039,-3.0595833069724314,149.35570030212403,172.0749966371461,126.63640396710194,0.0017580913238786078,-0.17655188408230915,0.038951758037981225,-0.264684179164307
2022-05-03,124.05349731445312,126.22049713134766,122.82499694824219,124.25350189208984,79134000,124.25350189208984,AMZN,147.15105056762695,151.5422506713867,138.52284692015456,146.02883192746503,29.337487709070032,-7.505985007310471,-4.376398389005326,-3.1295866183051455,147.15105056762695,170.6549178236139,123.64718331163999,-0.0019799044812061073,-0.17818223269705535,0.03886207399505018,-0.2661400342530813
2022-05-04,123.5999984741211,126.0,119.18299865722656,125.92849731445312,110746000,125.92849731445312,AMZN,145.24472579956054,151.05687072753906,136.58525467312356,144.5399182524271,31.48008730529962,-7.954663579303542,-5.09205142706497,-2.8626121522385723,145.24472579956054,169.15694668433036,121.33250491479072,0.01348046853293483,-0.1671037441451213,0.03816553065156136,-0.25624725807724935
2022-05-05,123.0,123.4990005493164,115.07250213623047,116.40699768066406,144392000,116.40699768066406,AMZN,143.12727584838868,150.48847076416016,133.4809074435144,142.45599821007428,26.55154818669466,-8.975090766559873,-5.86865929496395,-3.106431471595923,143.12727584838868,169.38675512726297,116.86779656951438,-0.07561036490424522,-0.23007933397768832,0.040482720975459026,-0.3124826742925614
2022-05-06,114.8499984741211,119.05049896240234,113.08149719238281,114.77249908447266,124260000,114.77249908447266,AMZN,140.9766757965088,149.75676071166993,130.6026907728926,140.4053686452149,25.804678868327187,-9.802677872322306,-6.655463010435621,-3.1472148618866846,140.9766757965088,169.1568058894001,112.79654570361751,-0.014041240035030156,-0.24088997485723784,0.04029684300558332,-0.3221362700910616
2022-05-09,111.3125,114.0,107.95700073242188,108.78900146484375,128124000,108.78900146484375,AMZN,138.6931011199951,148.8567707824707,127.24673857165432,138.06341552074298,23.228739336306404,-10.81667694908866,-7.487705798166229,-3.3289711509224302,138.6931011199951,169.547623811199,107.8385784287912,-0.05213354825727934,-0.2804650739856026,0.04106141112919701,-0.35747571156612856
2022-05-10,111.25,112.64250183105469,107.1709976196289,108.85900115966797,105434000,108.85900115966797,AMZN,136.57995147705077,147.9626907348633,124.41785589288719,135.90012556807076,23.32517012832625,-11.482269675183574,-8.286618573569699,-3.1956511016138744,136.57995147705077,169.56573971946617,103.59416323463537,0.0006434445934944133,-0.28000209312762825,0.04121906665301648,-0.35706228278654695
2022-05-11,108.10350036621094,110.15599822998047,104.42849731445312,105.37200164794922,109704000,105.37200164794922,AMZN,134.30917625427247,147.04729080200195,121.48772447058904,133.63878305546916,21.85264887284781,-12.151058584880118,-9.059506575831783,-3.0915520090483355,134.30917625427247,169.36476727977015,99.2535852287748,-0.03203225709010704,-0.303065251184903,0.041356654586435386,-0.37765702903725484
2022-05-12,102.75,110.78050231933594,102.40550231933594,106.93049621582031,132026000,106.93049621582031,AMZN,131.87865104675294,146.14485061645507,119.24815089293233,131.6603914377174,24.157214691024592,-12.412240544785078,-9.730053369622443,-2.6821871751626354,131.87865104675294,167.47256361037716,96.2847384831287,0.014790404884573283,-0.29275730407179934,0.041807481086798215,-0.3684523245196476
2022-05-13,109.06900024414062,113.18399810791016,107.80000305175781,113.05500030517578,93684000,113.05500030517578,AMZN,129.9460762023926,145.44798065185546,118.29535849481593,130.2822143167884,32.572386073024674,-11.986855821972483,-10.181413860092452,-1.8054419618800317,129.9460762023926,165.2027018250973,94.68945057968787,0.05727556035084924,-0.2522495823584664,0.04359088747488418,-0.3322800775182341
2022-05-16,113.0999984741211,113.99250030517578,110.35399627685547,110.81050109863281,74566000,110.81050109863281,AMZN,127.84735107421875,144.7513705444336,117.14384197232621,128.8398651895176,31.20585959236388,-11.696023217191396,-10.48433573151224,-1.211687485679155,127.84735107421875,162.36920234705067,93.32549980138683,-0.01985316173972196,-0.26709479234084843,0.043545516333443335,-0.3455364291360993
2022-05-17,113.2750015258789,115.80000305175781,111.27649688720703,115.36849975585938,76448000,115.36849975585938,AMZN,125.71000137329102,144.30968048095704,116.87071240056207,127.84198626850589,36.98729919044972,-10.971273867943822,-10.581723358798559,-0.3895505091452627,125.71000137329102,157.5287231562022,93.89127959037984,0.04113327357999652,-0.2369480019260004,0.04497581946870741,-0.31861620002761304
2022-05-18,111.43949890136719,112.85299682617188,106.2490005493164,107.11250305175781,108380000,107.11250305175781,AMZN,123.36572647094727,143.731640625,115.36944942382294,126.30646899319122,31.777878343130567,-10.937019569368275,-10.652782600912504,-0.2842369684557706,123.36572647094727,153.25954218245755,93.471910759437,-0.07156196640827217,-0.2915535033799369,0.045390567061915105,-0.3673773646323778
2022-05-19,106.28050231933594,110.03399658203125,106.19300079345703,107.31900024414062,88142000,107.31900024414062,AMZN,121.31687622070312,143.09244049072265,114.13091878079489,124.89998982659488,32.03571632363409,-10.76907104579999,-10.676040289890002,-0.09303075590998766,121.31687622070312,149.58928758326914,93.04446485813709,0.0019278532990965047,-0.29018772246419455,0.04553292195375281,-0.36615776099770125
2022-05-20,109.56849670410156,109.89800262451172,105.0094985961914,107.59100341796875,99500000,107.59100341796875,AMZN,119.47892608642579,142.3079104614258,113.12477795574472,123.61784268521517,32.39814685388198,-10.493064729470447,-10.639445177806092,0.14638044833564479,119.47892608642579,146.18247289710737,92.7753792757442,0.0025345295167615856,-0.28838868229542025,0.045438579850344996,-0.3645512691339796
2022-05-23,108.46099853515625,108.81900024414062,103.94999694824219,107.55699920654297,107798000,107.55699920654297,AMZN,117.55307579040527,141.54856033325194,112.26819660971368,122.42815057568389,32.374903653048506,-10.159953965970203,-10.543546935438915,0.3835929694687117,117.55307579040527,141.60470154741503,93.50145003339551,-0.0003160506951839226,-0.28861358754708155,0.04543991314393283,-0.3647521031471235
2022-05-24,104.0250015258789,105.4000015258789,101.26000213623047,104.0999984741211,102934000,104.0999984741211,AMZN,115.788525390625,140.79350036621094,111.01155074269944,121.07050967927182,30.017158852553806,-10.058958936572381,-10.446629335665609,0.38767039909322776,115.788525390625,138.2178325486281,93.35921823262188,-0.03214110432537598,-0.3114783324453857,0.04525358782612695,-0.3851696720723474
2022-05-25,103.65550231933594,108.17500305175781,103.6500015258789,106.7750015258789,93120000,106.7750015258789,AMZN,114.21892509460449,139.98167037963867,110.35977394011167,120.01158314939086,34.021232034240754,-9.651809209279193,-10.287665310388327,0.6358561011091339,114.21892509460449,134.3279693787466,94.10988081046239,0.025696475417555487,-0.2937857523406142,0.04550970032385524,-0.369370699664787
