date,Open,High,Low,Close,Adj Close,Volume,news_count,news_sentiment,volatility,daily_return,target_up_down,target_volatility
2006-12-27,1.993000030517578,2.0234999656677246,1.9900000095367432,2.01449990272522,2.01449990272522,70730000,1.0,0.0537832023943135,0.033499956130981445,0.012311504055811717,0,0.03550004959106401
2006-12-28,2.0190000534057617,2.031500101089477,1.996000051498413,2.010499954223633,2.010499954223633,90910000,0.0,0.0,0.03550004959106401,-0.0019855789003395685,0,0.04500007629394531
2006-12-29,2.003000020980835,2.012500047683716,1.9674999713897705,1.9730000495910645,1.9730000495910645,83940000,0.0,0.0,0.04500007629394531,-0.018652029587858943,0,0.05049991607665971
2007-01-03,1.934000015258789,1.9529999494552608,1.902500033378601,1.934999942779541,1.934999942779541,248102000,0.0,0.0,0.05049991607665971,-0.01926006378935452,1,0.04400002956390403
2007-01-04,1.9294999837875368,1.9570000171661377,1.9129999876022337,1.9450000524520876,1.9450000524520876,126368000,0.0,0.0,0.04400002956390403,0.005168015487474253,0,0.05949997901916482
2007-01-05,1.9359999895095823,1.9394999742507932,1.8799999952316284,1.9184999465942385,1.9184999465942385,132394000,0.0,0.0,0.05949997901916482,-0.01362473272144138,0,0.057000041007995605
2007-01-08,1.9110000133514404,1.9155000448226929,1.8585000038146973,1.875,1.875,135660000,0.0,0.0,0.057000041007995605,-0.022673936828333296,1,0.03600001335144021
2007-01-09,1.8799999952316284,1.902999997138977,1.8669999837875368,1.8890000581741333,1.8890000581741333,114060000,0.0,0.0,0.03600001335144021,0.007466697692871005,0,0.03149998188018799
2007-01-10,1.874500036239624,1.8849999904632568,1.8535000085830688,1.857499957084656,1.857499957084656,130550000,0.0,0.0,0.03149998188018799,-0.016675542678344146,1,0.041499972343444824
2007-01-11,1.8585000038146973,1.899999976158142,1.8585000038146973,1.870000004768372,1.870000004768372,129312000,0.0,0.0,0.041499972343444824,0.006729500927329601,1,0.04700005054473877
2007-01-12,1.868000030517578,1.9105000495910645,1.8634999990463257,1.909999966621399,1.909999966621399,89328000,0.0,0.0,0.04700005054473877,0.021390353877555945,1,0.04600000381469682
2007-01-16,1.919999957084656,1.9444999694824217,1.8984999656677248,1.932999968528748,1.932999968528748,112874000,0.0,0.0,0.04600000381469682,0.01204188602580647,0,0.06099998950958274
2007-01-17,1.934999942779541,1.950000047683716,1.8890000581741333,1.8940000534057615,1.8940000534057615,100536000,0.0,0.0,0.06099998950958274,-0.020175848814250275,0,0.04650008678436279
2007-01-18,1.875,1.8825000524520876,1.8359999656677248,1.8489999771118164,1.8489999771118164,182100000,0.0,0.0,0.04650008678436279,-0.023759279316294957,1,0.04399991035461448
2007-01-19,1.8344999551773071,1.8739999532699585,1.830000042915344,1.8509999513626096,1.8509999513626096,121918000,0.0,0.0,0.04399991035461448,0.0010816518526501895,0,0.0549999475479126
2007-01-22,1.8825000524520876,1.8949999809265137,1.840000033378601,1.847499966621399,1.847499966621399,166340000,0.0,0.0,0.0549999475479126,-0.0018908616062546235,0,0.03849995136260986
2007-01-23,1.8450000286102293,1.8535000085830688,1.815000057220459,1.8214999437332156,1.8214999437332156,106272000,0.0,0.0,0.03849995136260986,-0.014073084361528099,1,0.04299998283386186
2007-01-24,1.825500011444092,1.868000030517578,1.825000047683716,1.8630000352859497,1.8630000352859497,105434000,0.0,0.0,0.04299998283386186,0.022783471224093743,0,0.07249999046325639
2007-01-25,1.9040000438690183,1.9114999771118164,1.83899998664856,1.8539999723434448,1.8539999723434448,134952000,0.0,0.0,0.07249999046325639,-0.004830951568459585,0,0.04799997806549072
2007-01-26,1.8630000352859497,1.8630000352859497,1.815000057220459,1.8424999713897705,1.8424999713897705,82786000,0.0,0.0,0.04799997806549072,-0.006202805353410223,1,0.04549992084503174
2007-01-29,1.8350000381469729,1.872499942779541,1.8270000219345093,1.871500015258789,1.871500015258789,147900000,0.0,0.0,0.04549992084503174,0.015739508450111073,0,0.03949999809265159
2007-01-30,1.8645000457763672,1.871000051498413,1.8315000534057615,1.8524999618530276,1.8524999618530276,96270000,0.0,0.0,0.03949999809265159,-0.010152312717525813,1,0.07149994373321489
2007-01-31,1.847499966621399,1.909500002861023,1.838000059127808,1.8834999799728396,1.8834999799728396,145550000,0.0,0.0,0.07149994373321489,0.01673415317579985,1,0.07249999046325706
2007-02-01,1.8975000381469729,1.965000033378601,1.892500042915344,1.934999942779541,1.934999942779541,522462000,0.0,0.0,0.07249999046325706,0.02734269357807162,0,0.05299997329711914
2007-02-02,1.861500024795532,1.8869999647140503,1.8339999914169312,1.869500041007996,1.869500041007996,517014000,0.0,0.0,0.05299997329711914,-0.033850079435897684,0,0.03250002861022905
2007-02-05,1.862499952316284,1.871000051498413,1.838500022888184,1.8580000400543213,1.8580000400543213,122218000,0.0,0.0,0.03250002861022905,-0.006151377748820019,1,0.06650006771087646
2007-02-06,1.8600000143051147,1.9205000400543213,1.8539999723434448,1.9134999513626096,1.9134999513626096,172254000,0.0,0.0,0.06650006771087646,0.02987078046923286,1,0.05599999427795366
2007-02-07,1.924499988555908,1.9759999513626096,1.919999957084656,1.9490000009536743,1.9490000009536743,210064000,0.0,0.0,0.05599999427795366,0.018552417294698698,1,0.04199993610382058
2007-02-08,1.9474999904632568,1.9754999876022337,1.933500051498413,1.955000042915344,1.955000042915344,109672000,0.0,0.0,0.04199993610382058,0.0030785233241321652,0,0.03250002861022905
2007-02-09,1.9594999551773071,1.965499997138977,1.932999968528748,1.9359999895095823,1.9359999895095823,119202000,0.0,0.0,0.03250002861022905,-0.009718697180910785,1,0.03149998188018799
2007-02-12,1.9394999742507932,1.9494999647140503,1.9179999828338623,1.9424999952316284,1.9424999952316284,76714000,0.0,0.0,0.03149998188018799,0.0033574409903238678,1,0.03799998760223389
2007-02-13,1.9424999952316284,1.9804999828338623,1.9424999952316284,1.965499997138977,1.965499997138977,90110000,0.0,0.0,0.03799998760223389,0.011840412851381377,1,0.0569999217987065
2007-02-14,1.96150004863739,2.013999938964844,1.9570000171661377,2.006999969482422,2.006999969482422,136282000,0.0,0.0,0.0569999217987065,0.021114206259909896,0,0.023000001907348855
2007-02-15,2.006999969482422,2.0160000324249268,1.993000030517578,2.003000020980835,2.003000020980835,101764000,0.0,0.0,0.023000001907348855,-0.0019929987854551134,1,0.028500080108642578
2007-02-16,1.995000004768372,2.0220000743865967,1.993499994277954,2.0164999961853027,2.0164999961853027,93580000,0.0,0.0,0.028500080108642578,0.00673987771495721,1,0.086999893188477
2007-02-20,2.006500005722046,2.086999893188477,2.0,2.075500011444092,2.075500011444092,178068000,0.0,0.0,0.086999893188477,0.029258624036896608,0,0.019999980926513672
2007-02-21,2.059499979019165,2.065999984741211,2.0460000038146973,2.062999963760376,2.062999963760376,90168000,0.0,0.0,0.019999980926513672,-0.006022668087107608,0,0.05549979209899902
2007-02-22,2.069999933242798,2.0999999046325684,2.0445001125335693,2.049999952316284,2.049999952316284,98522000,0.0,0.0,0.05549979209899902,-0.006301508324021321,0,0.023000001907348633
2007-02-23,2.049999952316284,2.059999942779541,2.0369999408721924,2.0390000343322754,2.0390000343322754,109948000,0.0,0.0,0.023000001907348633,-0.0053658137755466795,1,0.039999961853027344
2007-02-26,2.0429999828338623,2.059999942779541,2.0199999809265137,2.0439999103546143,2.0439999103546143,80704000,0.0,0.0,0.039999961853027344,0.0024521215979165234,0,0.08799993991851829
2007-02-27,2.009500026702881,2.0269999504089355,1.9390000104904173,1.941499948501587,1.941499948501587,177014000,0.0,0.0,0.08799993991851829,-0.050146754573606844,1,0.07499992847442649
2007-02-28,1.9455000162124636,1.9789999723434448,1.9040000438690183,1.9570000171661377,1.9570000171661377,153748000,0.0,0.0,0.07499992847442649,0.007983553477049155,0,0.06349992752075195
2007-03-01,1.965999960899353,1.965999960899353,1.902500033378601,1.9424999952316284,1.9424999952316284,185116000,0.0,0.0,0.06349992752075195,-0.0074093110921410466,0,0.05900001525878906
2007-03-02,1.9160000085830688,1.94350004196167,1.8845000267028809,1.8845000267028809,1.8845000267028809,155756000,0.0,0.0,0.05900001525878906,-0.029858413730308175,0,0.06400001049041726
2007-03-05,1.857499957084656,1.9160000085830688,1.8519999980926516,1.8524999618530276,1.8524999618530276,191312000,0.0,0.0,0.06400001049041726,-0.016980665638854142,1,0.0625
2007-03-06,1.8845000267028809,1.932999968528748,1.870499968528748,1.9290000200271609,1.9290000200271609,256964000,0.0,0.0,0.0625,0.041295578812110545,0,0.051999926567077415
2007-03-07,1.934000015258789,1.965999960899353,1.9140000343322756,1.9179999828338623,1.9179999828338623,172892000,0.0,0.0,0.051999926567077415,-0.005702455717519261,0,0.06199991703033492
2007-03-08,1.9385000467300413,1.9609999656677248,1.89900004863739,1.9049999713897705,1.9049999713897705,152586000,0.0,0.0,0.06199991703033492,-0.006777899666549625,1,0.04449999332427956
2007-03-09,1.924000024795532,1.9444999694824217,1.899999976158142,1.9420000314712524,1.9420000314712524,124002000,0.0,0.0,0.04449999332427956,0.019422604009011524,0,0.03349995613098122
2007-03-12,1.932000041007996,1.9524999856948853,1.919000029563904,1.940500020980835,1.940500020980835,97580000,0.0,0.0,0.03349995613098122,-0.0007724049773990549,0,0.05949997901916504
2007-03-13,1.9149999618530276,1.944000005722046,1.8845000267028809,1.8910000324249268,1.8910000324249268,104082000,0.0,0.0,0.05949997901916504,-0.025508883288178574,1,0.04799997806549072
2007-03-14,1.888000011444092,1.9110000133514404,1.8630000352859497,1.9040000438690183,1.9040000438690183,171822000,0.0,0.0,0.04799997806549072,0.006874675421036924,0,0.036999940872192605
2007-03-15,1.9049999713897705,1.9144999980926516,1.877500057220459,1.8890000581741333,1.8890000581741333,145314000,0.0,0.0,0.036999940872192605,-0.007878143565797635,1,0.02799999713897705
2007-03-16,1.8860000371932983,1.9040000438690183,1.8760000467300413,1.892500042915344,1.892500042915344,137310000,1.0,0.033281492170381,0.02799999713897705,0.0018528240515744976,1,0.027000069618225098
2007-03-19,1.899999976158142,1.9270000457763672,1.899999976158142,1.9225000143051147,1.9225000143051147,84532000,0.0,0.0,0.027000069618225098,0.015852032078983003,1,0.023000001907348633
2007-03-20,1.9264999628067017,1.934499979019165,1.9114999771118164,1.9290000200271609,1.9290000200271609,76026000,0.0,0.0,0.023000001907348633,0.0033810172554904483,1,0.07449996471405029
2007-03-21,1.9275000095367432,1.9900000095367432,1.9155000448226929,1.9900000095367432,1.9900000095367432,99928000,0.0,0.0,0.07449996471405029,0.031622596618077425,0,0.0404999256134031
2007-03-22,1.9739999771118164,1.9859999418258667,1.9455000162124636,1.9744999408721924,1.9744999408721924,106630000,0.0,0.0,0.0404999256134031,-0.007788979191090117,0,0.03100001811981201
2007-03-23,1.9780000448226929,1.9800000190734863,1.9490000009536743,1.9490000009536743,1.9490000009536743,58830000,0.0,0.0,0.03100001811981201,-0.01291463189776243,1,0.031000018119812456
2007-03-26,1.9490000009536743,1.9524999856948853,1.9214999675750728,1.950500011444092,1.950500011444092,70422000,0.0,0.0,0.031000018119812456,0.0007696308310332078,1,0.03299999237060525
2007-03-27,1.940999984741211,1.9709999561309812,1.937999963760376,1.968500018119812,1.968500018119812,79872000,0.0,0.0,0.03299999237060525,0.009228406342019602,0,0.03849995136260964
2007-03-28,1.9544999599456787,1.9754999876022337,1.937000036239624,1.9670000076293943,1.9670000076293943,124044000,0.0,0.0,0.03849995136260964,-0.000762006846131702,1,0.03100001811981201
2007-03-29,1.982499957084656,1.996000051498413,1.965000033378601,1.9904999732971191,1.9904999732971191,128104000,0.0,0.0,0.03100001811981201,0.011947110105020586,0,0.04100012779235862
2007-03-30,1.987499952316284,2.01200008392334,1.9709999561309812,1.9895000457763672,1.9895000457763672,119938000,0.0,0.0,0.04100012779235862,-0.0005023499292470257,1,0.046000003814697044
2007-04-02,1.9924999475479128,2.0234999656677246,1.9774999618530276,2.0209999084472656,2.0209999084472656,141826000,0.0,0.0,0.046000003814697044,0.01583305450923289,1,0.04900002479553223
2007-04-03,2.0209999084472656,2.069000005722046,2.0199999809265137,2.059499979019165,2.059499979019165,119364000,0.0,0.0,0.04900002479553223,0.019050011042048398,1,0.03150010108947754
2007-04-04,2.061000108718872,2.077500104904175,2.0460000038146973,2.076499938964844,2.076499938964844,81294000,0.0,0.0,0.03150010108947754,0.008254411322584865,1,0.016000032424927202
2007-04-05,2.0785000324249268,2.088000059127808,2.072000026702881,2.0840001106262207,2.0840001106262207,65768000,0.0,0.0,0.016000032424927202,0.003611929632473476,0,0.026500225067138672
2007-04-09,2.0859999656677246,2.1070001125335693,2.0804998874664307,2.0829999446868896,2.0829999446868896,83654000,0.0,0.0,0.026500225067138672,-0.00047992604905888747,1,0.02500009536743164
2007-04-10,2.0785000324249268,2.0980000495910645,2.072999954223633,2.0929999351501465,2.0929999351501465,68436000,0.0,0.0,0.02500009536743164,0.004800763672012431,0,0.03149986267089844
2007-04-11,2.0864999294281006,2.0934998989105225,2.062000036239624,2.0840001106262207,2.0840001106262207,101568000,0.0,0.0,0.03149986267089844,-0.004299964072039142,1,0.04850006103515625
2007-04-12,2.0864999294281006,2.118499994277954,2.069999933242798,2.1135001182556152,2.1135001182556152,95090000,0.0,0.0,0.04850006103515625,0.014155473159034537,1,0.028500080108642578
2007-04-13,2.109499931335449,2.125,2.0964999198913574,2.120500087738037,2.120500087738037,72200000,0.0,0.0,0.028500080108642578,0.0033120270124229467,1,0.08150005340576172
2007-04-16,2.188499927520752,2.265000104904175,2.183500051498413,2.259999990463257,2.259999990463257,268880000,1.0,0.1371666666666667,0.08150005340576172,0.06578632254338923,0,0.028500080108642578
2007-04-17,2.263999938964844,2.2660000324249268,2.237499952316284,2.253499984741211,2.253499984741211,147978000,0.0,0.0,0.028500080108642578,-0.002876108738705585,0,0.026000022888183594
2007-04-18,2.240000009536743,2.257499933242798,2.2314999103546143,2.249500036239624,2.249500036239624,99928000,0.0,0.0,0.026000022888183594,-0.0017749938001646592,0,0.03699994087219283
2007-04-19,2.2304999828338623,2.257499933242798,2.220499992370605,2.2320001125335693,2.2320001125335693,96194000,0.0,0.0,0.03699994087219283,-0.007779472515727748,1,0.03250002861022949
2007-04-20,2.254499912261963,2.258500099182129,2.2260000705718994,2.247499942779541,2.247499942779541,119610000,0.0,0.0,0.03250002861022949,0.006944368039649262,0,0.03250002861022949
2007-04-23,2.213500022888184,2.240499973297119,2.2079999446868896,2.2385001182556152,2.2385001182556152,141772000,0.0,0.0,0.03250002861022949,-0.004004371414041308,0,0.028500080108642578
2007-04-24,2.237499952316284,2.25,2.2214999198913574,2.237499952316284,2.237499952316284,397752000,0.0,0.0,0.028500080108642578,-0.00044680182555023595,1,0.21149992942810014
2007-04-25,2.6559998989105225,2.858999967575073,2.6475000381469727,2.8405001163482666,2.8405001163482666,2086584000,0.0,0.0,0.21149992942810014,0.269497285757593,1,0.34850001335144043
2007-04-26,2.825000047683716,3.1519999504089355,2.803499937057495,3.138999938964844,3.138999938964844,1243590000,0.0,0.0,0.34850001335144043,0.10508706579471205,0,0.16100001335144043
2007-04-27,3.062000036239624,3.191999912261963,3.0309998989105225,3.130000114440918,3.130000114440918,1014668000,0.0,0.0,0.16100001335144043,-0.0028670992987958055,0,0.06299996376037598
2007-04-30,3.095499992370605,3.121999979019165,3.059000015258789,3.066499948501587,3.066499948501587,479584000,0.0,0.0,0.06299996376037598,-0.020287592210096017,1,0.08800005912780762
2007-05-01,3.055999994277954,3.101999998092652,3.013999938964844,3.101999998092652,3.101999998092652,370380000,0.0,0.0,0.08800005912780762,0.011576732492172948,0,0.06749987602233887
2007-05-02,3.0840001106262207,3.112499952316284,3.0450000762939453,3.059000015258789,3.059000015258789,288544000,0.0,0.0,0.06749987602233887,-0.013862018974952428,1,0.08899998664855957
2007-05-03,3.053999900817871,3.127000093460083,3.0380001068115234,3.109499931335449,3.109499931335449,269640000,0.0,0.0,0.08899998664855957,0.016508635444510755,1,0.06999993324279785
2007-05-04,3.119499921798706,3.1875,3.117500066757202,3.1614999771118164,3.1614999771118164,285986000,0.0,0.0,0.06999993324279785,0.016722960901959016,0,0.12599992752075195
2007-05-07,3.121500015258789,3.1614999771118164,3.0355000495910645,3.0409998893737797,3.0409998893737797,296166000,0.0,0.0,0.12599992752075195,-0.03811484694303857,1,0.10700011253356934
2007-05-08,3.0269999504089355,3.0920000076293945,2.984999895095825,3.0915000438690186,3.0915000438690186,271022000,0.0,0.0,0.10700011253356934,0.016606430888637114,1,0.08249998092651367
2007-05-09,3.0999999046325684,3.1475000381469727,3.065000057220459,3.1424999237060547,3.1424999237060547,177498000,1.0,0.2206896551724138,0.08249998092651367,0.016496807088254073,0,0.08999991416931152
2007-05-10,3.121999979019165,3.132499933242798,3.0425000190734863,3.0460000038146973,3.0460000038146973,201040000,0.0,0.0,0.08999991416931152,-0.030708010257499696,1,0.051999807357788086
2007-05-11,3.0480000972747803,3.0799999237060547,3.0280001163482666,3.078000068664551,3.078000068664551,158382000,0.0,0.0,0.051999807357788086,0.01050560236696585,1,0.0569999217987065
2007-05-14,3.0840001106262207,3.086999893188477,3.0299999713897705,3.0850000381469727,3.0850000381469727,155208000,0.0,0.0,0.0569999217987065,0.002274194063114132,0,0.07249999046325639
2007-05-15,3.069999933242798,3.0985000133514404,3.026000022888184,3.0290000438690186,3.0290000438690186,174042000,0.0,0.0,0.07249999046325639,-0.018152348001781893,1,0.16199994087219238
2007-05-16,3.0510001182556152,3.1670000553131104,3.005000114440918,3.1610000133514404,3.1610000133514404,289708000,0.0,0.0,0.16199994087219238,0.04357872815142483,0,0.07500004768371582
2007-05-17,3.1440000534057617,3.1760001182556152,3.1010000705718994,3.1085000038146973,3.1085000038146973,237418000,0.0,0.0,0.07500004768371582,-0.016608671089842875,1,0.05099987983703658
2007-05-18,3.124000072479248,3.164999961853028,3.114000082015991,3.164999961853028,3.164999961853028,195984000,0.0,0.0,0.05099987983703658,0.018175955595623128,1,0.2690000534057613
2007-05-21,3.178999900817871,3.434000015258789,3.164999961853028,3.414999961853028,3.414999961853028,729376000,0.0,0.0,0.2690000534057613,0.07898894250021771,1,0.09299993515014648
2007-05-22,3.424000024795532,3.4535000324249268,3.3605000972747803,3.444000005722046,3.444000005722046,344226000,0.0,0.0,0.09299993515014648,0.008491960232199336,1,0.2259998321533203
2007-05-23,3.4605000019073486,3.6654999256134033,3.439500093460083,3.450000047683716,3.450000047683716,851650000,0.0,0.0,0.2259998321533203,0.0017421724598434274,1,0.1354999542236328
2007-05-24,3.45199990272522,3.5209999084472656,3.385499954223633,3.4674999713897705,3.4674999713897705,476492000,0.0,0.0,0.1354999542236328,0.005072441583820808,0,0.07249999046325684
2007-05-25,3.484499931335449,3.484999895095825,3.4124999046325684,3.427500009536743,3.427500009536743,199744000,0.0,0.0,0.07249999046325684,-0.011535677630300167,1,0.10300016403198242
2007-05-29,3.421499967575073,3.489000082015991,3.385999917984009,3.4814999103546143,3.4814999103546143,234616000,0.0,0.0,0.10300016403198242,0.01575489443256628,1,0.06099987030029297
2007-05-30,3.453000068664551,3.503999948501587,3.443000078201294,3.493000030517578,3.493000030517578,211522000,0.0,0.0,0.06099987030029297,0.003303208519052525,0,0.10850000381469727
2007-05-31,3.5339999198913574,3.5369999408721924,3.428499937057495,3.4570000171661377,3.4570000171661377,186204000,0.0,0.0,0.10850000381469727,-0.01030633067189124,0,0.047499895095825195
2007-06-01,3.444999933242798,3.4649999141693115,3.4175000190734863,3.428999900817871,3.428999900817871,140290000,0.0,0.0,0.047499895095825195,-0.008099541859771131,1,0.1500000953674312
2007-06-04,3.4124999046325684,3.532500028610229,3.382499933242798,3.5209999084472656,3.5209999084472656,227610000,0.0,0.0,0.1500000953674312,0.026829982586890955,1,0.1689999103546147
2007-06-05,3.555000066757202,3.711999893188477,3.5429999828338623,3.682499885559082,3.682499885559082,608850000,0.0,0.0,0.1689999103546147,0.04586764592761283,0,0.09450006484985352
2007-06-06,3.6570000648498535,3.6875,3.5929999351501465,3.614500045776367,3.614500045776367,311820000,0.0,0.0,0.09450006484985352,-0.018465673291498508,0,0.19200015068054155
2007-06-07,3.628499984741211,3.736000061035156,3.5439999103546143,3.601999998092652,3.601999998092652,482764000,0.0,0.0,0.19200015068054155,-0.0034583061351243227,1,0.10949993133544877
2007-06-08,3.623500108718872,3.661999940872192,3.552500009536743,3.661999940872192,3.661999940872192,204090000,0.0,0.0,0.10949993133544877,0.016657396671657887,0,0.10249996185302779
2007-06-11,3.650000095367432,3.652499914169312,3.549999952316284,3.558500051498413,3.558500051498413,223182000,0.0,0.0,0.10249996185302779,-0.028263214376002432,0,0.06700015068054244
2007-06-12,3.5220000743865967,3.5380001068115234,3.470999956130981,3.503499984741211,3.503499984741211,236590000,0.0,0.0,0.06700015068054244,-0.01545596907720792,1,0.131999969482421
2007-06-13,3.5450000762939453,3.594500064849853,3.462500095367432,3.5445001125335693,3.5445001125335693,238358000,0.0,0.0,0.131999969482421,0.011702619657749658,1,0.0659999847412105
2007-06-14,3.5450000762939453,3.6059999465942383,3.539999961853028,3.5969998836517334,3.5969998836517334,164906000,0.0,0.0,0.0659999847412105,0.014811615023659241,1,0.0840001106262207
2007-06-15,3.642499923706055,3.6435000896453857,3.559499979019165,3.619999885559082,3.619999885559082,196664000,0.0,0.0,0.0840001106262207,0.0063942181404794685,0,0.06200003623962402
2007-06-18,3.617000102996826,3.631999969482422,3.569999933242798,3.5915000438690186,3.5915000438690186,156272000,0.0,0.0,0.06200003623962402,-0.007872884693658433,0,0.09899997711181685
2007-06-19,3.577500104904175,3.5829999446868896,3.483999967575073,3.490499973297119,3.490499973297119,237420000,0.0,0.0,0.09899997711181685,-0.028121973921263033,0,0.07249999046325728
2007-06-20,3.512500047683716,3.525000095367432,3.452500104904175,3.4549999237060547,3.4549999237060547,183452000,0.0,0.0,0.07249999046325728,-0.010170476969673548,1,0.055500030517578125
2007-06-21,3.4579999446868896,3.4885001182556152,3.433000087738037,3.4835000038146973,3.4835000038146973,152194000,0.0,0.0,0.055500030517578125,0.008248937984945526,0,0.07299995422363281
2007-06-22,3.477499961853028,3.49399995803833,3.4210000038146973,3.443000078201294,3.443000078201294,167652000,0.0,0.0,0.07299995422363281,-0.01162621661233032,0,0.06649994850158647
2007-06-25,3.4674999713897705,3.4814999103546143,3.414999961853028,3.433000087738037,3.433000087738037,151870000,0.0,0.0,0.06649994850158647,-0.0029044409631501233,0,0.0625
2007-06-26,3.426500082015991,3.43149995803833,3.36899995803833,3.374000072479248,3.374000072479248,224956000,0.0,0.0,0.0625,-0.017186138581681054,1,0.07500004768371582
2007-06-27,3.3480000495910645,3.4105000495910645,3.3355000019073486,3.407000064849853,3.407000064849853,164858000,0.0,0.0,0.07500004768371582,0.009780673284442543,1,0.10399985313415572
2007-06-28,3.4230000972747803,3.5114998817443848,3.407500028610229,3.444499969482422,3.444499969482422,195644000,0.0,0.0,0.10399985313415572,0.011006722606041741,0,0.05200004577636763
2007-06-29,3.451499938964844,3.4595000743865967,3.407500028610229,3.4205000400543213,3.4205000400543213,106332000,0.0,0.0,0.05200004577636763,-0.006967609127808139,1,0.0755000114440918
2007-07-02,3.440500020980835,3.4855000972747803,3.4100000858306885,3.4804999828338623,3.4804999828338623,98122000,0.0,0.0,0.0755000114440918,0.017541278198198285,0,0.05150008201599077
2007-07-03,3.502000093460083,3.502500057220459,3.450999975204468,3.4725000858306885,3.4725000858306885,44470000,0.0,0.0,0.05150008201599077,-0.0022984907463381443,0,0.07949995994567871
2007-07-05,3.4679999351501465,3.4825000762939453,3.4030001163482666,3.436500072479248,3.436500072479248,89758000,0.0,0.0,0.07949995994567871,-0.01036717421500899,1,0.06449985504150346
2007-07-06,3.4375,3.4649999141693115,3.400500059127808,3.448499917984009,3.448499917984009,92306000,0.0,0.0,0.06449985504150346,0.003491879892818739,1,0.16650009155273393
2007-07-09,3.469000101089477,3.617500066757202,3.450999975204468,3.6034998893737793,3.6034998893737793,296338000,0.0,0.0,0.16650009155273393,0.04494707121245445,0,0.09349989891052246
2007-07-10,3.5824999809265137,3.5969998836517334,3.503499984741211,3.513999938964844,3.513999938964844,177708000,0.0,0.0,0.09349989891052246,-0.02483695106328654,1,0.07500004768371582
2007-07-11,3.5290000438690186,3.5824999809265137,3.507499933242798,3.5364999771118164,3.5364999771118164,131872000,0.0,0.0,0.07500004768371582,0.006402970557136678,1,0.1419999599456787
2007-07-12,3.565500020980835,3.678499937057495,3.5364999771118164,3.63949990272522,3.63949990272522,229032000,0.0,0.0,0.1419999599456787,0.029124820098973103,1,0.11899995803833052
2007-07-13,3.6540000438690186,3.767499923706055,3.6484999656677246,3.755000114440918,3.755000114440918,250040000,0.0,0.0,0.11899995803833052,0.03173518747155679,0,0.09200000762939409
2007-07-16,3.736500024795532,3.742000102996826,3.650000095367432,3.684499979019165,3.684499979019165,166698000,0.0,0.0,0.09200000762939409,-0.01877500220322892,1,0.04649996757507324
